Label,ABA,ABC,ACA,ACC,ACB,ADC,ACD,ADA,ASD,ASF,ASG,ASH,ASJ,ASK,ASL,ASZ,ASX,ASC,ASV,ASB,ASN,ASM,ASQ,ASW,ASE,ASR,AST,ASY,ASU,ASI,ASO,ASP,BAA,BAS,BAD,BAF,BAG,BAH,BAJ,AAAA,AAAS,AAAD,AAAF,AAAG,AAAH,AAAJ,AAAK,AAAL,AAAQ,AAAW,AAAE,AAAR,AAAT,AAAY,AAAU,AAAI,AAAO,AAAP,AAAZ,AAAX,AAAC,AAAV,AAAB,AAAN,AAAM,AASA,AASS,AASD,AASF,AASG,AASH,AASJ,AASK,AASL,AASQ,AASW,AASE,AASR,AAST,AASY,AASU,AASI,AASO,AASP,AASZ,AASX,AASC,AASV,AASB,AASN,AASM,AADA,AADS,AADS,AADD,AADF,AADG,AADH,AADJ,A,S,D,F,G,H,J,K,L,P,O,I,U,Y,T,R,E,W,Q,Z,X,C,V,B,N,M,Aa,Ss,Dd,Ff,Gg,Hh,Jj,Kk,Ll,Pp,Oo,Ii,Uu,Yy,Tt,Rr,Ee,Ww,Qq,Zz,Xx,Cc,Vv,Bb,Nn,Mm,a,s,d,f,g,h,j,k,l,p,o,i,u,y,t,r,e,w,q,z,x,c,v,b,n,m,aA,sS,dD,fF,Gg,Hh,Jj,Kk,Ll,Pp,Oo,Ii,Uu,Yy,Tt,Rr,Ee,Ww,Qq,Zz,Xx,Cc,Vv,Bb,Nn,Mm,aAa,aSa,aDa,aFa,aGa,aHa,aJa,aKa,aLa,aQa,aWa,aEa,aRa,aTa,aYa,aUa,aIa,aOa,aPa,aZa,axa,aza,aca,ava,aba,ana,ama,aaa,asa,aas,aad,aaf,aag,aah,aaj,aak,aal,aaq,aaw,aae,aar,aat,aay,aau,aai,aao,aap,aaz,aax,aac,aav,aab,aan,aam,asa,asd,asf,asg,ash,asj,ask,asl,asq,asw,ase,asr,ast,sy,asu,asi,aso,asp,asz,sx,asc,asv,asb,asn,asm,aza,azs,azd,azf,azg,azh,azj,azk,azl,zqa,azw,azr
1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0.090909091,0.909090909,0.133333333,0.866666667,0.111111111,0.888888889,0.090909091,0.909090909,0.08,0.92,0.137931034,0.862068966,0.125,0.875,0.166666667,0.833333333,0.205128205,0.794871795,0.186046512,0.813953488,0.173913043,0.826086957,0.16,0.84,0.150943396,0.849056604,0.140350877,0.859649123,0.131147541,0.868852459,0.125,0.875,0.117647059,0.882352941,0.112676056,0.887323944,0.106666667,0.893333333,0.102564103,0.897435897,0.097560976,0.902439024,0.094117647,0.905882353,0.08988764,0.91011236,0.086956522,0.913043478,0.083333333,0.916666667,0.080808081,0.919191919,0.077669903,0.922330097,0.075471698,0.924528302,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0
1,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0.666666667,0.333333333,5.55E-17,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,1,0,0,0.333333333,0.666666667,1,0,0,1,0,1,0,0.909090909,0.090909091,0.933333333,0.066666667,0.888888889,0.111111111,0.909090909,0.090909091,0.8,0.2,0.689655172,0.310344828,0.71875,0.28125,0.75,0.25,0.769230769,0.230769231,0.790697674,0.209302326,0.804347826,0.195652174,0.82,0.18,0.811320755,0.188679245,0.807017544,0.192982456,0.754098361,0.245901639,0.71875,0.28125,0.691176471,0.308823529,0.704225352,0.295774648,0.72,0.28,0.730769231,0.269230769,0.743902439,0.256097561,0.752941176,0.247058824,0.764044944,0.235955056,0.760869565,0.239130435,0.770833333,0.229166667,0.757575758,0.242424242,0.766990291,0.233009709,0.773584906,0.226415094,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.090909091,0.909090909,0.133333333,0.866666667,0.111111111,0.888888889,0.090909091,0.909090909,0.08,0.92,0.068965517,0.931034483,0.0625,0.9375,0.111111111,0.888888889,0.153846154,0.846153846,0.139534884,0.860465116,0.130434783,0.869565217,0.12,0.88,0.113207547,0.886792453,0.157894737,0.842105263,0.180327869,0.819672131,0.1875,0.8125,0.220588235,0.779411765,0.211267606,0.788732394,0.253333333,0.746666667,0.269230769,0.730769231,0.280487805,0.719512195,0.294117647,0.705882353,0.314606742,0.685393258,0.326086957,0.673913043,0.3125,0.6875,0.303030303,0.696969697,0.291262136,0.708737864,0.283018868,0.716981132,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0
1,0.333333333,0.5,0.166666667,0.333333333,0.166666667,0.5,0.5,0,0.5,0.5,0.166666667,0.333333333,0.666666667,0.333333333,5.55E-17,0.666666667,0.166666667,0.166666667,0.5,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.166666667,0.5,0.333333333,0.166666667,0.666666667,0.166666667,0.5,0.166666667,0.333333333,0.166666667,0.333333333,0.5,0.75,0.25,0.875,0.125,0.818181818,0.181818182,0.733333333,0.266666667,0.722222222,0.277777778,0.590909091,0.409090909,0.56,0.44,0.620689655,0.379310345,0.65625,0.34375,0.694444444,0.305555556,0.717948718,0.282051282,0.744186047,0.255813953,0.760869565,0.239130435,0.78,0.22,0.773584906,0.226415094,0.719298246,0.280701754,0.672131148,0.327868852,0.640625,0.359375,0.602941176,0.397058824,0.61971831,0.38028169,0.64,0.36,0.653846154,0.346153846,0.670731707,0.329268293,0.682352941,0.317647059,0.696629213,0.303370787,0.684782609,0.315217391,0.666666667,0.333333333,0.676767677,0.323232323,0.689320388,0.310679612,0.679245283,0.320754717,50,50,50,50,66.66666667,33.33333333,33.33333333,33.33333333,83.33333333,100,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,33.33333333,33.33333333,33.33333333,50,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,16.66666667,16.66666667,16.66666667,83.33333333,100,33.33333333,33.33333333,33.33333333,50,66.66666667,0,0,0,0,0,16.66666667,16.66666667,16.66666667,83.33333333,100,33.33333333,33.33333333,33.33333333,50,100,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,16.66666667,16.66666667,16.66666667,16.66666667,83.33333333,33.33333333,33.33333333,50,66.66666667,100,16.66666667,16.66666667,16.66666667,16.66666667,83.33333333,0,0,0,0,0,50,50,66.66666667,83.33333333,100,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,33.33333333,33.33333333,50,66.66666667,100,100,100,100,100,16.66666667,16.66666667,16.66666667,16.66666667,83.33333333,33.33333333,33.33333333,33.33333333,33.33333333,100,16.66666667,16.66666667,16.66666667,16.66666667,50,66.66666667,66.66666667,66.66666667,66.66666667,83.33333333,16.66666667,16.66666667,16.66666667,16.66666667,83.33333333,33.33333333,33.33333333,33.33333333,33.33333333,100,50,50,50,50,66.66666667,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,16.66666667,16.66666667,16.66666667,50,100,66.66666667,66.66666667,66.66666667,66.66666667,83.33333333,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,16.66666667,16.66666667,33.33333333,83.33333333,100,50,50,50,50,50,16.66666667,16.66666667,16.66666667,50,66.66666667,83.33333333,83.33333333,83.33333333,83.33333333,83.33333333,33.33333333,33.33333333,33.33333333,33.33333333,100,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,50,50,50,50,66.66666667,33.33333333,33.33333333,33.33333333,83.33333333,100
1,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0.666666667,0.333333333,5.55E-17,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,1,0,0,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,1,0,0,0.333333333,0.666666667,1,0,0,0.5,0.5,0.75,0.25,0.818181818,0.181818182,0.866666667,0.133333333,0.722222222,0.277777778,0.681818182,0.318181818,0.72,0.28,0.75862069,0.24137931,0.78125,0.21875,0.777777778,0.222222222,0.743589744,0.256410256,0.76744186,0.23255814,0.782608696,0.217391304,0.8,0.2,0.811320755,0.188679245,0.824561404,0.175438596,0.836065574,0.163934426,0.84375,0.15625,0.823529412,0.176470588,0.816901408,0.183098592,0.826666667,0.173333333,0.794871795,0.205128205,0.792682927,0.207317073,0.8,0.2,0.808988764,0.191011236,0.804347826,0.195652174,0.8125,0.1875,0.808080808,0.191919192,0.786407767,0.213592233,0.79245283,0.20754717,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,100,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,33.33333333,33.33333333,33.33333333,33.33333333,100,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,100,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,100,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,33.33333333,33.33333333,33.33333333,33.33333333,100,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,100,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,100,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,33.33333333,33.33333333,33.33333333,33.33333333,100,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,100,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,33.33333333,33.33333333,33.33333333,33.33333333,100,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,0,0,0,0
1,0.142857143,0.571428571,0.285714286,0.142857143,0.571428571,0.285714286,0.428571429,0.285714286,0.285714286,0.142857143,0.428571429,0.428571429,0.285714286,0.571428571,0.142857143,0.428571429,0.285714286,0.285714286,0.285714286,0,0.714285714,0.285714286,0.142857143,0.571428571,0.428571429,0.285714286,0.285714286,0.285714286,0.142857143,0.571428571,0.142857143,0.857142857,1.11E-16,0.428571429,0.428571429,0.142857143,0.428571429,0.142857143,0.428571429,0.5,0.5,0.5,0.5,0.636363636,0.363636364,0.533333333,0.466666667,0.444444444,0.555555556,0.363636364,0.636363636,0.44,0.56,0.517241379,0.482758621,0.5625,0.4375,0.611111111,0.388888889,0.641025641,0.358974359,0.651162791,0.348837209,0.652173913,0.347826087,0.6,0.4,0.566037736,0.433962264,0.526315789,0.473684211,0.508196721,0.491803279,0.53125,0.46875,0.558823529,0.441176471,0.577464789,0.422535211,0.6,0.4,0.615384615,0.384615385,0.634146341,0.365853659,0.635294118,0.364705882,0.651685393,0.348314607,0.663043478,0.336956522,0.65625,0.34375,0.656565657,0.343434343,0.660194175,0.339805825,0.650943396,0.349056604,71.42857143,71.42857143,71.42857143,71.42857143,71.42857143,14.28571429,14.28571429,28.57142857,42.85714286,100,57.14285714,57.14285714,57.14285714,57.14285714,85.71428571,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,14.28571429,14.28571429,28.57142857,57.14285714,71.42857143,85.71428571,85.71428571,85.71428571,85.71428571,100,14.28571429,14.28571429,14.28571429,42.85714286,71.42857143,28.57142857,28.57142857,28.57142857,28.57142857,57.14285714,85.71428571,85.71428571,85.71428571,85.71428571,100,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,14.28571429,14.28571429,14.28571429,28.57142857,71.42857143,57.14285714,57.14285714,57.14285714,85.71428571,100,42.85714286,42.85714286,42.85714286,42.85714286,71.42857143,14.28571429,14.28571429,28.57142857,57.14285714,100,85.71428571,85.71428571,85.71428571,85.71428571,85.71428571,28.57142857,28.57142857,28.57142857,71.42857143,100,14.28571429,14.28571429,14.28571429,14.28571429,42.85714286,57.14285714,57.14285714,57.14285714,57.14285714,85.71428571,42.85714286,42.85714286,42.85714286,42.85714286,71.42857143,0,0,0,0,0,14.28571429,14.28571429,28.57142857,57.14285714,100,14.28571429,14.28571429,14.28571429,14.28571429,42.85714286,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,28.57142857,28.57142857,71.42857143,85.71428571,100,57.14285714,57.14285714,57.14285714,85.71428571,100,14.28571429,14.28571429,14.28571429,14.28571429,42.85714286,28.57142857,28.57142857,28.57142857,28.57142857,71.42857143,14.28571429,14.28571429,14.28571429,14.28571429,42.85714286,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,28.57142857,28.57142857,71.42857143,85.71428571,100,71.42857143,71.42857143,71.42857143,71.42857143,71.42857143,14.28571429,14.28571429,42.85714286,57.14285714,100,0,0,0,0,0,14.28571429,14.28571429,14.28571429,28.57142857,71.42857143,57.14285714,57.14285714,57.14285714,85.71428571,100,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,14.28571429,14.28571429,14.28571429,57.14285714,85.71428571,71.42857143,71.42857143,71.42857143,71.42857143,71.42857143,28.57142857,28.57142857,28.57142857,42.85714286,100
1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.25,0.75,1,0,0,0,1,0,0,1,0,1,0.090909091,0.909090909,0.066666667,0.933333333,0.055555556,0.944444444,0.181818182,0.818181818,0.16,0.84,0.137931034,0.862068966,0.125,0.875,0.111111111,0.888888889,0.102564103,0.897435897,0.139534884,0.860465116,0.195652174,0.804347826,0.18,0.82,0.169811321,0.830188679,0.157894737,0.842105263,0.180327869,0.819672131,0.203125,0.796875,0.205882353,0.794117647,0.23943662,0.76056338,0.24,0.76,0.256410256,0.743589744,0.256097561,0.743902439,0.282352941,0.717647059,0.303370787,0.696629213,0.315217391,0.684782609,0.34375,0.65625,0.343434343,0.656565657,0.330097087,0.669902913,0.320754717,0.679245283,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,25,25,25,50,75,25,25,50,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,75,100,0,0,0,0,0
1,0,0.75,0.25,0.375,0.125,0.5,0.375,0.125,0.5,0.375,0.25,0.375,0.625,0.25,0.125,0.375,0.375,0.25,0,0.625,0.375,0.625,0.125,0.25,0.375,0.625,0,0.375,0.375,0.25,0,1,0,0,0.5,0.5,0.5,0,0.5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.974358974,0.025641026,0.976744186,0.023255814,0.97826087,0.02173913,0.98,0.02,0.962264151,0.037735849,0.964912281,0.035087719,0.967213115,0.032786885,0.96875,0.03125,0.970588235,0.029411765,0.971830986,0.028169014,0.96,0.04,0.961538462,0.038461538,0.951219512,0.048780488,0.952941176,0.047058824,0.95505618,0.04494382,0.956521739,0.043478261,0.958333333,0.041666667,0.95959596,0.04040404,0.951456311,0.048543689,0.952830189,0.047169811,0,0,0,0,0,12.5,12.5,37.5,50,75,87.5,87.5,87.5,87.5,100,25,25,25,37.5,50,100,100,100,100,100,12.5,12.5,62.5,75,87.5,25,25,25,37.5,50,100,100,100,100,100,12.5,12.5,62.5,75,87.5,50,50,50,62.5,75,25,25,25,25,37.5,12.5,12.5,12.5,87.5,100,25,25,37.5,50,75,12.5,12.5,12.5,12.5,100,87.5,87.5,87.5,87.5,87.5,12.5,12.5,12.5,62.5,75,25,25,25,37.5,50,87.5,87.5,87.5,87.5,100,0,0,0,0,0,25,25,37.5,50,75,12.5,12.5,12.5,87.5,100,25,25,37.5,50,75,100,100,100,100,100,12.5,12.5,12.5,12.5,87.5,12.5,12.5,12.5,87.5,100,25,25,37.5,50,75,0,0,0,0,0,25,25,25,37.5,50,62.5,62.5,62.5,75,100,12.5,12.5,12.5,12.5,87.5,0,0,0,0,0,12.5,25,50,75,100,0,0,0,0,0,0,0,0,0,0,12.5,12.5,50,87.5,100,25,25,37.5,62.5,75,25,25,37.5,87.5,100,0,0,0,0,0,12.5,12.5,50,62.5,75
1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.5,0.5,0,0,1,0,0,0,1,0,1,0,0,0.5,0.5,0.5,0,0.5,0,1,0,0.5,0.5,0.25,0.75,0.181818182,0.818181818,0.2,0.8,0.166666667,0.833333333,0.136363636,0.863636364,0.12,0.88,0.103448276,0.896551724,0.125,0.875,0.166666667,0.833333333,0.179487179,0.820512821,0.162790698,0.837209302,0.152173913,0.847826087,0.2,0.8,0.188679245,0.811320755,0.245614035,0.754385965,0.245901639,0.754098361,0.265625,0.734375,0.279411765,0.720588235,0.295774648,0.704225352,0.293333333,0.706666667,0.282051282,0.717948718,0.268292683,0.731707317,0.258823529,0.741176471,0.247191011,0.752808989,0.239130435,0.760869565,0.229166667,0.770833333,0.222222222,0.777777778,0.213592233,0.786407767,0.20754717,0.79245283,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,50,50,50,50,100,0,0,0,0,0
1,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.6,0,0.4,0.6,0.4,0,0.6,0,0.4,0.4,0.2,0.4,0.2,0.8,0,0.4,0.2,0.4,0,1,0,0,0.6,0.4,0.6,0.2,0.2,0.4,0.4,0.2,0.25,0.75,0.125,0.875,0.363636364,0.636363636,0.333333333,0.666666667,0.388888889,0.611111111,0.454545455,0.545454545,0.52,0.48,0.551724138,0.448275862,0.5,0.5,0.555555556,0.444444444,0.564102564,0.435897436,0.511627907,0.488372093,0.47826087,0.52173913,0.44,0.56,0.41509434,0.58490566,0.421052632,0.578947368,0.459016393,0.540983607,0.484375,0.515625,0.514705882,0.485294118,0.535211268,0.464788732,0.56,0.44,0.576923077,0.423076923,0.56097561,0.43902439,0.541176471,0.458823529,0.516853933,0.483146067,0.5,0.5,0.479166667,0.520833333,0.464646465,0.535353535,0.485436893,0.514563107,0.5,0.5,60,60,60,60,80,40,40,40,40,40,20,20,20,20,100,60,60,60,60,80,100,100,100,100,100,20,20,20,20,40,60,60,60,60,80,100,100,100,100,100,20,20,20,20,40,40,40,40,60,80,0,0,0,0,0,20,20,20,20,100,40,40,40,60,80,20,20,20,20,100,0,0,0,0,0,40,40,40,60,80,0,0,0,0,0,20,20,20,20,100,60,60,60,60,80,40,40,40,40,40,20,20,20,20,100,40,40,40,40,40,20,20,60,80,100,0,0,0,0,0,20,20,20,20,100,40,40,40,40,40,60,60,60,60,80,0,0,0,0,0,20,20,40,60,100,0,0,0,0,0,0,0,0,0,0,20,20,20,40,100,60,60,60,60,80,20,20,20,60,80,100,100,100,100,100,40,40,40,40,40,20,20,20,20,100,60,60,60,60,80,40,40,40,40,40
1,0.285714286,0.428571429,0.285714286,0.571428571,0.285714286,0.142857143,0.714285714,0.142857143,0.142857143,0.571428571,0.142857143,0.285714286,0.571428571,0.428571429,5.55E-17,0.285714286,0.428571429,0.285714286,0.428571429,0.142857143,0.428571429,0.571428571,0.285714286,0.142857143,0.285714286,0.428571429,0.285714286,0.571428571,0.285714286,0.142857143,0,0.857142857,0.142857143,0.428571429,0,0.571428571,0.285714286,0.285714286,0.428571429,0.25,0.75,0.25,0.75,0.181818182,0.818181818,0.2,0.8,0.222222222,0.777777778,0.181818182,0.818181818,0.16,0.84,0.137931034,0.862068966,0.1875,0.8125,0.277777778,0.722222222,0.333333333,0.666666667,0.372093023,0.627906977,0.347826087,0.652173913,0.32,0.68,0.301886792,0.698113208,0.315789474,0.684210526,0.360655738,0.639344262,0.390625,0.609375,0.382352941,0.617647059,0.394366197,0.605633803,0.4,0.6,0.423076923,0.576923077,0.414634146,0.585365854,0.435294118,0.564705882,0.415730337,0.584269663,0.413043478,0.586956522,0.4375,0.5625,0.454545455,0.545454545,0.466019417,0.533980583,0.481132075,0.518867925,42.85714286,42.85714286,42.85714286,42.85714286,85.71428571,14.28571429,14.28571429,14.28571429,28.57142857,71.42857143,57.14285714,57.14285714,57.14285714,57.14285714,100,28.57142857,28.57142857,42.85714286,71.42857143,85.71428571,14.28571429,14.28571429,14.28571429,14.28571429,57.14285714,100,100,100,100,100,14.28571429,14.28571429,28.57142857,42.85714286,85.71428571,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,100,100,100,100,100,28.57142857,28.57142857,42.85714286,71.42857143,85.71428571,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,57.14285714,57.14285714,57.14285714,57.14285714,100,28.57142857,28.57142857,42.85714286,71.42857143,85.71428571,14.28571429,14.28571429,14.28571429,57.14285714,100,0,0,0,0,0,42.85714286,42.85714286,42.85714286,42.85714286,85.71428571,14.28571429,14.28571429,14.28571429,28.57142857,71.42857143,57.14285714,57.14285714,57.14285714,57.14285714,100,28.57142857,28.57142857,28.57142857,71.42857143,85.71428571,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,14.28571429,14.28571429,14.28571429,57.14285714,100,14.28571429,14.28571429,28.57142857,71.42857143,85.71428571,42.85714286,42.85714286,42.85714286,42.85714286,100,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,100,14.28571429,14.28571429,14.28571429,28.57142857,71.42857143,42.85714286,42.85714286,42.85714286,42.85714286,85.71428571,14.28571429,14.28571429,28.57142857,71.42857143,85.71428571,42.85714286,42.85714286,42.85714286,42.85714286,100,57.14285714,57.14285714,57.14285714,57.14285714,57.14285714,0,0,0,0,0,14.28571429,14.28571429,42.85714286,57.14285714,100,85.71428571,85.71428571,85.71428571,85.71428571,85.71428571,14.28571429,14.28571429,14.28571429,57.14285714,100,0,0,0,0,0,28.57142857,28.57142857,42.85714286,71.42857143,85.71428571,14.28571429,14.28571429,14.28571429,14.28571429,100,42.85714286,42.85714286,42.85714286,42.85714286,85.71428571,28.57142857,28.57142857,28.57142857,57.14285714,71.42857143
